mal_id,title,title_english,title_japanese,score,scored_by,rank,popularity,members,favorites,episodes,duration,year,season,type,status,rating,source,genres,themes,demographics,studios,producers,licensors,synopsis,background
2004,Hanada Shounen-shi,,花田少年史,7.98,5215.0,719.0,5472,18261,171,25.0,23 min per ep,2002.0,fall,TV,Finished Airing,R+ - Mild Nudity,Manga,"Comedy, Drama, Supernatural",,Seinen,Madhouse,"VAP, Nippon Television Network",,"Ichiro Hanada is a hyperactive little boy who lives with his parents, sister, and grandfather in a rural town. He is always up to some kind of mischief, often teasing his sister or making rude comments to others. Consequently, his mother constantly scolds him, and even the neighbours express disturbance from time to time on how rowdy he can be.

One day, after pulling a terrible prank, Ichiro sprints onto the streets as his mother chases him. He steals a nearby bicycle and takes on a dangerous r","In 2003, the anime received the Tokyo International Anime Festival Grand Prize for the TV Anime category."
4789,ef: A Tale of Melodies.,ef - a tale of melodies.,ef - a tale of melodies.,7.98,69271.0,715.0,1559,169322,1705,12.0,24 min per ep,2008.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Visual novel,"Drama, Mystery, Romance, Supernatural",,,Shaft,Geneon Entertainment,Sentai Filmworks,"In a story set years in the past, Himura Yuu is a studious and diligent young man intent solely on maintaining his top academic position at Otowa Academy. One day, he meets a mysterious girl named Amamiya Yuuko, who, to his surprise, recognizes him. Memories of a distant childhood, memories rather left forgotten... meeting Yuuko again will force Yuu to confront the regrets and sorrows of their collective pasts and presents.

In the present, Kuze Shuuichi may seem like a womanizer, but upon close",
16706,Kami nomi zo Shiru Sekai: Megami-hen,The World God Only Knows: Goddesses,神のみぞ知るセカイ 女神篇,7.98,200997.0,720.0,727,361803,2124,12.0,24 min per ep,2013.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Comedy, Romance, Supernatural","Harem, Otaku Culture",Shounen,Manglobe,"TV Tokyo, Geneon Universal Entertainment, Shogakukan, Imagine",Sentai Filmworks,"Having freed a myriad of women from the runaway spirits possessing their hearts, the ""God of Conquest"" Keima Katsuragi is confronted with a new task: find the Jupiter Sisters, the goddesses that sealed Old Hell in the past. Diana, the goddess that resides inside his childhood friend Tenri Ayukawa, explains that they have taken shelter in the hearts of the girls he had assisted previously. Moreover, once Diana and her sisters are reunited, their power can seal the runaway spirits away for good an",
269,Bleach,Bleach,BLEACH - ブリーチ -,7.98,1218766.0,711.0,35,2130095,80371,366.0,24 min per ep,2004.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Supernatural",,Shounen,Studio Pierrot,"TV Tokyo, Aniplex, Dentsu, TV Tokyo Music, Shueisha",VIZ Media,"Ichigo Kurosaki is an ordinary high schooler—until his family is attacked by a Hollow, a corrupt spirit that seeks to devour human souls. It is then that he meets a Soul Reaper named Rukia Kuchiki, who gets injured while protecting Ichigo's family from the assailant. To save his family, Ichigo accepts Rukia's offer of taking her powers and becomes a Soul Reaper as a result.

However, as Rukia is unable to regain her powers, Ichigo is given the daunting task of hunting down the Hollows that plagu","Bleach adapts the first 54 volumes of Tite Kubo's manga series of the same name. In addition, 4 anime-original arcs were broadcast in-between and during the adaptations of original arcs of the manga."
2563,Aria the OVA: Arietta,Aria the OVA: Arietta,ARIA The OVA ~ARIETTA~ (アリア ジ オーブイエー ~アリエッタ~),7.98,18377.0,709.0,3850,41204,82,1.0,30 min,,,OVA,Finished Airing,G - All Ages,Manga,"Sci-Fi, Slice of Life",Iyashikei,Shounen,HAL Film Maker,"TV Tokyo, Media Factory, Shochiku, AT-X",Nozomi Entertainment,"Akari Mizunashi dreams of life after attaining her goal of becoming a Prima Undine, but upon waking realizes that she might not actually have the confidence to run Aria Company on her own. Wary of the future, she seeks advice from her mentor Alicia Florence—one of the three great ""Water Fairies"" of Neo-Venezia.

Much to Akari's surprise, Alicia reveals her own struggles of the past, but also shares the steps she took in overcoming her self-doubt of running the company and taking on an apprentice",
3167,Eve no Jikan,Time of Eve,イヴの時間,7.98,81253.0,716.0,1374,193151,1256,6.0,18 min per ep,,,ONA,Finished Airing,PG-13 - Teens 13 or older,Original,"Sci-Fi, Slice of Life",,,Studio Rikka,"Directions, Code, Trick Block",AnimEigo,"In future Japan, in a time when android housekeepers have become commonplace, society strictly abides by the Three Laws of Robotics, which all androids must follow. Under the influence of the Robot Ethics Committee, androids are treated the same way as lesser technology, such as household appliances. However, a minority with an adoration for androids exists, categorized as ""android-holics,"" and are shunned by the general public.

Rikuo Sakisaka was raised to accept society's precept about androi",Time of Eve won the OVA Category during the 2010 Tokyo Anime Award.
861,xxxHOLiC,xxxHOLiC,×××HOLiC（ホリック）,7.97,126189.0,729.0,783,339597,4772,24.0,24 min per ep,2006.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Comedy, Drama, Mystery, Supernatural",,Seinen,Production I.G,"TBS, BMG Japan, Kids Station, Kodansha, Movic, Fonishia",Funimation,"Kimihiro Watanuki can see spirits and other assorted supernatural creatures, which is quite a bothersome ability he strongly dislikes. On the way home one day, while plagued by some spirits, he is inexplicably compelled to enter a strange house. There, he encounters Yuuko, a mysterious woman who claims to be able to rid him of the ability to see and attract the troublesome creatures—for a price. She demands that he work at her ""store"" that grants wishes to people, and thus begins Watanuki's adve",
31173,Akagami no Shirayuki-hime 2nd Season,Snow White with the Red Hair 2,赤髪の白雪姫,7.97,211464.0,730.0,681,381951,1782,12.0,24 min per ep,2016.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Romance",Medical,Shoujo,Bones,"Hakusensha, Warner Bros. Japan, KlockWorx, Showgate, BS Fuji, Docomo Anime Store, Hakuhodo DY Media Partners",Funimation,"Shirayuki and Zen Wistalia have finally confirmed their romantic feelings for each other, and everyone has resumed their daily lives. Shirayuki remains an apprentice court herbalist at the royal palace of Clarines, and Zen continues his duties alongside his aides.

However, their daily routines are disrupted when Crown Prince Izana, Zen’s older brother, receives an invitation from Raji Shenazard, the prince of Tanbarun. The herbalist finds herself ordered to go to Tanbarun for seven days, to bui",
23199,Durarara!!x2 Shou,Durarara!! x2 Shou,デュラララ!!×２ 承,7.97,259506.0,731.0,488,505667,1015,12.0,24 min per ep,2015.0,winter,TV,Finished Airing,R - 17+ (violence & profanity),Light novel,"Action, Mystery, Supernatural",,,Shuka,"Aniplex, Square Enix, Mainichi Broadcasting System, Movic, ASCII Media Works",Aniplex of America,"Although peace has finally returned to Ikebukuro, many of the odd occurrences have become common sights around the city. One such case is the police's constant pursuit of Celty Sturluson, the Headless Rider. Moreover, someone has placed a large bounty on her, igniting the motivation of gang members all over to begin searching for the supernatural creature as well. Meanwhile, Mikado Ryuugamine is approached by Aoba Kuronuma, a mysterious underclassman with unknown intentions, who reveals that he ",
32615,Youjo Senki,Saga of Tanya the Evil,幼女戦記,7.96,542385.0,742.0,177,1004758,13348,12.0,23 min per ep,2017.0,winter,TV,Finished Airing,R - 17+ (violence & profanity),Light novel,"Action, Fantasy","Isekai, Military, Reincarnation",,Nut,"AT-X, Enterbrain, Sony Music Communications, Kadokawa","Funimation, Crunchyroll","Tanya Degurechaff is a young soldier infamous for predatorial-like ruthlessness and an uncanny, tactical aptitude, earning her the nickname of the ""Devil of the Rhine."" Underneath her innocuous appearance, however, lies the soul of a man who challenged Being X, the self-proclaimed God, to a battle of wits—which resulted in him being reincarnated as a little girl into a world of magical warfare. Hellbent on defiance, Tanya resolves to ascend the ranks of her country's military as it slowly plunge",
30015,ReLIFE,ReLIFE,ReLIFE,7.96,617029.0,738.0,151,1109321,10590,13.0,23 min per ep,2016.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Web manga,"Drama, Romance",School,,TMS Entertainment,"Aniplex, Half H.P Studio, comico, Hakuhodo DY Media Partners, Lawson, C & I entertainment, TMS Music","Funimation, Crunchyroll","Dismissed as a hopeless loser by those around him, 27-year-old Arata Kaizaki bounces around from one job to another after quitting his first company. His unremarkable existence takes a sharp turn when he meets Ryou Yoake, a member of the ReLife Research Institute, who offers Arata the opportunity to change his life for the better with the help of a mysterious pill. Taking it without a second thought, Arata awakens the next day to find that his appearance has reverted to that of a 17-year-old.

A",
27831,Durarara!!x2 Ten,Durarara!! x2 Ten,デュラララ!!×２ 転,7.96,210462.0,747.0,619,414133,767,12.0,24 min per ep,2015.0,summer,TV,Finished Airing,R - 17+ (violence & profanity),Light novel,"Action, Mystery, Supernatural",,,Shuka,Aniplex,Aniplex of America,"In Ikebukuro, the lives of its citizens continue intertwining with each other as if their fates are predestined. Mikado Ryuugamine is now one step closer to his goal of living an exciting life, and in turn, delves deeper into the darker side of Ikebukuro. After gaining absolute control over a former rival, he uses his newfound power as he pleases, purging the Dollars from the inside to mold it into the ideal organization. This proves to be as challenging as it sounds as Mikado must now deal with",
50593,"Natsu e no Tunnel, Sayonara no Deguchi","The Tunnel to Summer, the Exit of Goodbyes","夏へのトンネル, さよならの出口",7.95,88220.0,758.0,1209,222876,2412,1.0,1 hr 22 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Drama, Mystery, Romance, Supernatural",,,CLAP,"Pony Canyon, Studio Mausu",Sentai Filmworks,"Kaoru Touno's family is falling apart. After the death of a sibling and his parents' divorce, he no longer feels any peace at home. Following a heated confrontation with his father, Kaoru runs out of his house and finds himself before a mysterious tunnel, which pulls him in. Bewildered by what he sees inside, he rushes to the exit, picking up a bird that looks identical to his deceased pet on his way out.

Upon emerging outside, Kaoru realizes that, despite him spending just a few minutes inside",
25879,Working!!!,Wagnaria!!3,Working[ワーキング]!!!,7.95,132782.0,764.0,1039,259878,957,13.0,23 min per ep,2015.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,4-koma manga,"Comedy, Romance","Love Status Quo, Workplace",Seinen,A-1 Pictures,Aniplex,Aniplex of America,"As the stories of those connected to Wagnaria come to a close, only one thing is certain: the workplace is about to get crazier than ever before! Whether it be incredibly awkward romances, relentless searches for lost relatives, or even uncomfortable family reunions, lover of all things cute and tiny Souta Takanashi and his motley crew have plenty on their plates. With more Napoleon complexes, androphobia, and katana-wielding than you can shake a frying pan at, Working!!! delivers a final servin","Episode 1 was previewed at screenings at Sofmap, Toranoana, Animate, and Gamers stores throughout Japan on June 13, 2015. Regular broadcasting began on July 5, 2015."
7465,Eve no Jikan (Movie),Time of Eve,イヴの時間,7.95,57752.0,752.0,1920,129320,589,1.0,1 hr 46 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Original,"Sci-Fi, Slice of Life",,,Studio Rikka,"Directions, Code","AnimEigo, NYAV Post, Pied Piper","In the Japan of the future, employing androids for various purposes is nothing out of the ordinary. However, treating androids on the same level as humans is frowned upon, and there is constant paranoia surrounding the possibility of robots defying humans, their masters. Those who appear too trustworthy of their androids are chided and labeled ""dori-kei,"" or ""android-holics.""

High school student Rikuo Sakisaka notices when his house droid, Sammy, starts behaving curiously—she has been leaving t",
50346,Yofukashi no Uta,Call of the Night,よふかしのうた,7.95,320208.0,766.0,317,714630,9718,13.0,22 min per ep,2022.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Romance, Supernatural",Vampire,Shounen,LIDENFILMS,"Aniplex, Dentsu, Shogakukan-Shueisha Productions, Animax, Fuji TV, Ultra Super Pictures, Shogakukan, Fuji Creative, Tohan Corporation",Sentai Filmworks,"Kou Yamori is an average middle school student who struggles with grasping the complex concept of love. Because he sees little sense in surrendering to the norm, he soon stops going to school. Plagued with insomnia due to his idleness, Kou begins roaming the lonesome streets at night.

One night, Kou encounters a bizarre girl named Nazuna Nanakusa who believes that people stay awake during the night because they are dissatisfied with how they spent their day and cannot rest until they release th",
